epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,2172.81,1.35191,1.19161,1.58804,0.82201,0.5553,0.60091,0.40719,1.43098,1.3444,1.85027,0.00106437,0.00106437,0.00106437
17,2307.55,1.33669,1.16036,1.57435,0.77191,0.54877,0.58617,0.39418,1.43814,1.34824,1.84509,0.001052,0.001052,0.001052
18,2441.77,1.30439,1.13638,1.55293,0.77743,0.52743,0.5684,0.37928,1.45245,1.36284,1.8477,0.00103962,0.00103962,0.00103962
19,2575.41,1.31432,1.13792,1.5601,0.69558,0.54832,0.57373,0.38403,1.42515,1.32442,1.84193,0.00102725,0.00102725,0.00102725
20,2709.45,1.3009,1.10541,1.54934,0.74517,0.58437,0.61643,0.41382,1.4297,1.32316,1.8383,0.00101488,0.00101488,0.00101488
21,2843.5,1.29302,1.12171,1.55002,0.77903,0.55605,0.61718,0.41354,1.44696,1.32644,1.84084,0.0010025,0.0010025,0.0010025
22,2977.59,1.28101,1.07131,1.53893,0.74984,0.5541,0.60759,0.40457,1.42687,1.33305,1.84501,0.000990125,0.000990125,0.000990125
23,3111.41,1.284,1.10094,1.53997,0.75669,0.56205,0.60944,0.40118,1.47125,1.33412,1.87353,0.00097775,0.00097775,0.00097775
24,3244.87,1.29132,1.10993,1.54039,0.75337,0.56413,0.60798,0.40575,1.47764,1.34059,1.87446,0.000965375,0.000965375,0.000965375
25,3377.61,1.26043,1.08302,1.54024,0.74524,0.57524,0.61097,0.4045,1.46916,1.34458,1.86592,0.000953,0.000953,0.000953
26,3510.46,1.24878,1.06196,1.52484,0.8511,0.56443,0.64512,0.43062,1.43757,1.31147,1.84382,0.000940625,0.000940625,0.000940625
27,3643.44,1.25375,1.06132,1.52192,0.75639,0.58437,0.60054,0.38942,1.47828,1.32898,1.88291,0.00092825,0.00092825,0.00092825
28,3776.3,1.24497,1.04185,1.51469,0.70455,0.55719,0.58608,0.38477,1.45368,1.37498,1.86278,0.000915875,0.000915875,0.000915875
29,3909.08,1.23565,1.04827,1.51287,0.8444,0.54772,0.62543,0.41109,1.46265,1.31306,1.88053,0.0009035,0.0009035,0.0009035
30,4041.59,1.22872,1.04283,1.50585,0.77753,0.53676,0.61349,0.40419,1.46918,1.3257,1.8896,0.000891125,0.000891125,0.000891125
31,4174.21,1.2114,1.0128,1.48882,0.75884,0.59007,0.61531,0.40575,1.46468,1.30166,1.88908,0.00087875,0.00087875,0.00087875
32,4307.65,1.20102,1.02345,1.48491,0.75396,0.55406,0.58041,0.37396,1.54887,1.34488,1.9628,0.000866375,0.000866375,0.000866375
33,4440.17,1.20602,1.0376,1.4869,0.73692,0.55339,0.58607,0.38048,1.49333,1.34986,1.93323,0.000854,0.000854,0.000854
34,4572.59,1.17417,0.97378,1.46829,0.80043,0.55976,0.62145,0.40549,1.47212,1.29758,1.90506,0.000841625,0.000841625,0.000841625
35,4705.53,1.17708,1.00562,1.47313,0.77796,0.56168,0.61894,0.39942,1.48106,1.31656,1.90969,0.00082925,0.00082925,0.00082925
36,4838.36,1.15467,0.97149,1.45254,0.78951,0.57897,0.63336,0.40662,1.50215,1.33601,1.94948,0.000816875,0.000816875,0.000816875
37,4971.14,1.14015,0.94453,1.44934,0.80574,0.54363,0.61091,0.39696,1.49381,1.33777,1.93085,0.0008045,0.0008045,0.0008045
38,5104.2,1.14021,0.94539,1.44209,0.77189,0.54509,0.59223,0.38087,1.52252,1.34799,1.97777,0.000792125,0.000792125,0.000792125
39,5236.5,1.13032,0.94856,1.43457,0.75853,0.56957,0.61423,0.39483,1.52787,1.32748,1.99638,0.00077975,0.00077975,0.00077975
40,5369.02,1.09905,0.92291,1.41482,0.74643,0.56054,0.60403,0.3885,1.52142,1.32249,1.99218,0.000767375,0.000767375,0.000767375
41,5501.72,1.0942,0.90303,1.40491,0.81855,0.52407,0.59156,0.38199,1.54335,1.34886,2.01968,0.000755,0.000755,0.000755
42,5634.11,1.07796,0.89891,1.39473,0.76245,0.52673,0.58711,0.37571,1.52391,1.34216,2.00765,0.000742625,0.000742625,0.000742625
43,5766.41,1.04864,0.86858,1.37615,0.81249,0.5133,0.58681,0.37494,1.52401,1.31647,2.01667,0.00073025,0.00073025,0.00073025
44,5899.04,1.04997,0.8723,1.37752,0.78227,0.52116,0.57344,0.36732,1.54886,1.35623,2.04571,0.000717875,0.000717875,0.000717875
45,6031.39,1.03858,0.87838,1.36868,0.77244,0.56766,0.6192,0.39139,1.54636,1.31783,2.04219,0.0007055,0.0007055,0.0007055
46,6163.83,1.02733,0.86247,1.35852,0.7028,0.54127,0.56213,0.3597,1.5582,1.35572,2.07235,0.000693125,0.000693125,0.000693125
