epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,362.244,1.15919,2.32023,1.40628,0.81441,0.73496,0.78672,0.53258,1.22078,2.1227,1.69152,0.000940625,0.000940625,0.000940625
27,376.25,1.14499,2.3153,1.37267,0.8227,0.74189,0.78825,0.5381,1.12343,1.95472,1.57249,0.00092825,0.00092825,0.00092825
28,390.033,1.14651,2.31785,1.38991,0.72382,0.79437,0.81095,0.55527,1.13761,1.95054,1.6052,0.000915875,0.000915875,0.000915875
29,403.379,1.11649,2.23755,1.37916,0.69904,0.85385,0.77213,0.52043,1.17335,2.2253,1.63827,0.0009035,0.0009035,0.0009035
30,417.976,1.12965,2.23582,1.41163,0.76868,0.76895,0.78895,0.53162,1.20483,2.08073,1.70671,0.000891125,0.000891125,0.000891125
31,432.109,1.14095,2.27323,1.41981,0.65001,0.82188,0.7518,0.52147,1.08064,1.93389,1.55695,0.00087875,0.00087875,0.00087875
32,446.056,1.12982,2.15116,1.40674,0.81607,0.77759,0.83334,0.56663,1.16141,1.93877,1.65745,0.000866375,0.000866375,0.000866375
33,460.071,1.12865,2.1004,1.41209,0.8075,0.82239,0.82889,0.56885,1.17028,2.07944,1.64594,0.000854,0.000854,0.000854
34,473.966,1.14289,2.21686,1.40233,0.79486,0.85836,0.85782,0.5876,1.18734,1.99167,1.67274,0.000841625,0.000841625,0.000841625
35,487.74,1.13748,2.0998,1.42831,0.87239,0.86709,0.88277,0.5983,1.17601,1.93477,1.66402,0.00082925,0.00082925,0.00082925
36,501.73,1.12192,2.25501,1.3934,0.75975,0.75558,0.77763,0.52326,1.181,2.02664,1.67059,0.000816875,0.000816875,0.000816875
37,515.92,1.12187,2.24933,1.39581,0.75838,0.83785,0.85456,0.58897,1.11691,1.98819,1.57847,0.0008045,0.0008045,0.0008045
38,529.239,1.08871,2.05787,1.37045,0.8097,0.84982,0.86968,0.59723,1.09948,1.82847,1.5895,0.000792125,0.000792125,0.000792125
39,542.99,1.09855,2.05758,1.37796,0.83844,0.85853,0.88493,0.62563,1.08475,1.96675,1.56763,0.00077975,0.00077975,0.00077975
40,557.161,1.05993,1.93493,1.32947,0.83187,0.88534,0.88138,0.61529,1.11212,1.81476,1.6021,0.000767375,0.000767375,0.000767375
41,571.127,1.09146,1.93501,1.374,0.8372,0.83485,0.87745,0.60493,1.14276,1.87896,1.6368,0.000755,0.000755,0.000755
42,584.999,1.09676,1.91413,1.37318,0.90112,0.80158,0.8822,0.59846,1.15246,1.94772,1.62974,0.000742625,0.000742625,0.000742625
43,598.839,1.11471,1.94659,1.3896,0.79827,0.84324,0.85045,0.58124,1.12038,2.04543,1.59908,0.00073025,0.00073025,0.00073025
44,612.426,1.09931,1.98556,1.37958,0.8617,0.82742,0.86252,0.5744,1.23705,1.79775,1.76339,0.000717875,0.000717875,0.000717875
45,626.139,1.10082,1.87823,1.35785,0.82118,0.80115,0.83975,0.54355,1.29638,1.97265,1.83475,0.0007055,0.0007055,0.0007055
46,640.03,1.11116,1.94473,1.39234,0.74342,0.86085,0.83302,0.56366,1.15837,1.88304,1.65509,0.000693125,0.000693125,0.000693125
47,654.288,1.07979,1.85435,1.37745,0.88675,0.77939,0.87129,0.59184,1.13746,1.83485,1.61126,0.00068075,0.00068075,0.00068075
48,668.346,1.09151,1.92805,1.36471,0.80484,0.88569,0.87839,0.61593,1.11317,1.86987,1.60725,0.000668375,0.000668375,0.000668375
49,682.144,1.07754,1.8052,1.37063,0.78647,0.89119,0.88308,0.61957,1.12845,1.79912,1.63595,0.000656,0.000656,0.000656
50,696.095,1.08306,1.83479,1.37733,0.81492,0.8912,0.90911,0.60459,1.17231,1.86755,1.66073,0.000643625,0.000643625,0.000643625
51,710.013,1.09177,1.84705,1.3688,0.89284,0.85399,0.91392,0.63442,1.09948,1.78317,1.59424,0.00063125,0.00063125,0.00063125
52,723.863,1.06715,1.77073,1.35908,0.84236,0.8232,0.89471,0.62876,1.10133,1.78808,1.58842,0.000618875,0.000618875,0.000618875
53,737.791,1.05227,1.81274,1.358,0.82021,0.80242,0.86994,0.61296,1.10681,1.83007,1.58876,0.0006065,0.0006065,0.0006065
54,751.291,1.08227,1.76877,1.41258,0.85699,0.82232,0.88707,0.62488,1.11176,1.77686,1.5752,0.000594125,0.000594125,0.000594125
55,765.276,1.07827,1.86636,1.40892,0.85889,0.81722,0.89263,0.63301,1.08252,1.77235,1.55763,0.00058175,0.00058175,0.00058175
56,779.169,1.0539,1.7709,1.36807,0.81659,0.8953,0.90601,0.63145,1.13491,1.77991,1.61764,0.000569375,0.000569375,0.000569375
57,792.89,1.05652,1.83189,1.36996,0.78966,0.88481,0.887,0.61729,1.09526,1.83979,1.56813,0.000557,0.000557,0.000557
58,806.237,1.07096,1.73187,1.37338,0.79341,0.84338,0.88461,0.62263,1.08451,1.76917,1.57048,0.000544625,0.000544625,0.000544625
59,820.214,1.083,1.75768,1.38563,0.80359,0.86044,0.8888,0.6201,1.09614,1.83097,1.57158,0.00053225,0.00053225,0.00053225
60,834.163,1.06196,1.69807,1.37506,0.87675,0.83596,0.90044,0.61976,1.09806,1.80339,1.5728,0.000519875,0.000519875,0.000519875
61,847.958,1.07477,1.75003,1.39454,0.86472,0.8889,0.91661,0.62222,1.14094,1.79478,1.62896,0.0005075,0.0005075,0.0005075
62,861.412,1.06579,1.80344,1.38056,0.93941,0.80125,0.90268,0.64417,1.10696,1.75474,1.57722,0.000495125,0.000495125,0.000495125
63,875.782,1.03755,1.71202,1.32298,0.81906,0.84321,0.89212,0.62032,1.11341,1.83306,1.59529,0.00048275,0.00048275,0.00048275
64,889.998,1.08458,1.66849,1.38408,0.88783,0.8136,0.89319,0.61758,1.12381,1.77427,1.60813,0.000470375,0.000470375,0.000470375
65,903.352,1.02169,1.58894,1.35078,0.89481,0.84753,0.88973,0.63118,1.1009,1.76321,1.57438,0.000458,0.000458,0.000458
66,917.117,1.07205,1.62648,1.37396,0.87992,0.78099,0.86925,0.62201,1.076,1.82691,1.55878,0.000445625,0.000445625,0.000445625
67,930.495,1.03845,1.60312,1.34842,0.86277,0.86311,0.8953,0.62937,1.08801,1.79784,1.56384,0.00043325,0.00043325,0.00043325
68,944.831,1.06768,1.70161,1.37318,0.85155,0.84919,0.89333,0.6173,1.14327,1.77627,1.62272,0.000420875,0.000420875,0.000420875
69,959.311,1.02613,1.64805,1.31584,0.92699,0.77962,0.90341,0.63405,1.10172,1.7451,1.58693,0.0004085,0.0004085,0.0004085
70,973.361,1.0196,1.57566,1.32587,0.8217,0.83043,0.87764,0.61222,1.1026,1.82023,1.60025,0.000396125,0.000396125,0.000396125
71,987.244,1.05244,1.66768,1.35006,0.90479,0.78328,0.89016,0.61581,1.12372,1.84584,1.62252,0.00038375,0.00038375,0.00038375
72,1001.09,1.01771,1.61272,1.33325,0.88104,0.76448,0.87589,0.61931,1.14302,1.86084,1.60893,0.000371375,0.000371375,0.000371375
73,1015.06,1.01435,1.58168,1.35346,0.83491,0.82836,0.85135,0.59916,1.0979,2.00164,1.58202,0.000359,0.000359,0.000359
74,1029.06,1.00933,1.5316,1.32194,0.82068,0.8393,0.87796,0.61588,1.11122,1.80153,1.59149,0.000346625,0.000346625,0.000346625
75,1042.69,1.03044,1.57801,1.34676,0.83214,0.88659,0.8998,0.63407,1.11581,1.79576,1.61037,0.00033425,0.00033425,0.00033425
76,1056.21,1.01117,1.56078,1.35236,0.81332,0.87795,0.89829,0.62437,1.13171,1.88737,1.60994,0.000321875,0.000321875,0.000321875
77,1069.77,1.01153,1.53605,1.31979,0.94306,0.7974,0.90487,0.64106,1.09429,1.76865,1.56924,0.0003095,0.0003095,0.0003095
78,1083.72,0.99811,1.49715,1.30177,0.84582,0.84294,0.8927,0.63747,1.10906,1.72085,1.58909,0.000297125,0.000297125,0.000297125
79,1098.02,0.994,1.5325,1.30922,0.78734,0.87273,0.88767,0.63215,1.13175,1.84845,1.60475,0.00028475,0.00028475,0.00028475
80,1112.14,1.00728,1.5683,1.34597,0.86954,0.83119,0.90943,0.64627,1.10318,1.80719,1.5785,0.000272375,0.000272375,0.000272375
81,1125.79,0.99405,1.4623,1.30097,0.8002,0.86259,0.88156,0.62989,1.1147,1.76505,1.58309,0.00026,0.00026,0.00026
82,1139.41,0.9908,1.49499,1.31883,0.87734,0.81155,0.88458,0.61988,1.09859,1.86131,1.5691,0.000247625,0.000247625,0.000247625
83,1153.44,0.98822,1.46585,1.30805,0.88925,0.77399,0.88022,0.61549,1.10293,1.86007,1.58001,0.00023525,0.00023525,0.00023525
84,1167.23,1.01406,1.49365,1.33781,0.82522,0.86083,0.886,0.61,1.11087,1.87099,1.57741,0.000222875,0.000222875,0.000222875
85,1181.36,0.98475,1.43192,1.30806,0.8195,0.84725,0.87211,0.59884,1.09266,1.83856,1.57323,0.0002105,0.0002105,0.0002105
86,1195.73,0.98043,1.42798,1.3001,0.80568,0.87103,0.89351,0.61906,1.09653,1.80162,1.58793,0.000198125,0.000198125,0.000198125
87,1209.46,0.97057,1.433,1.3144,0.83759,0.85097,0.89215,0.62437,1.08256,1.85682,1.55634,0.00018575,0.00018575,0.00018575
88,1223.38,0.98009,1.44522,1.30387,0.86347,0.80833,0.89267,0.62084,1.0806,1.7492,1.563,0.000173375,0.000173375,0.000173375
89,1237.18,1.02658,1.48798,1.33284,0.87315,0.81518,0.89102,0.61072,1.12911,1.8127,1.62678,0.000161,0.000161,0.000161
90,1251.07,0.99339,1.4624,1.31552,0.80263,0.79718,0.84479,0.58303,1.1184,1.97162,1.57776,0.000148625,0.000148625,0.000148625
91,1272.06,0.94185,1.33443,1.40459,0.81242,0.85846,0.89986,0.62967,1.11254,1.82117,1.58658,0.00013625,0.00013625,0.00013625
92,1284.26,0.93958,1.31716,1.4132,0.84968,0.85554,0.91151,0.62429,1.14495,1.85073,1.62837,0.000123875,0.000123875,0.000123875
93,1296.96,0.91222,1.27829,1.41446,0.8243,0.86173,0.90056,0.62121,1.12117,1.85278,1.60433,0.0001115,0.0001115,0.0001115
94,1309.31,0.93479,1.24591,1.38294,0.80359,0.85046,0.88883,0.61458,1.12127,1.8656,1.59933,9.9125e-05,9.9125e-05,9.9125e-05
95,1322.13,0.90919,1.22793,1.40226,0.90851,0.78475,0.89306,0.62043,1.13362,1.87175,1.61934,8.675e-05,8.675e-05,8.675e-05
96,1334.42,0.90348,1.20847,1.38979,0.90604,0.79378,0.89295,0.61957,1.13131,1.84663,1.61038,7.4375e-05,7.4375e-05,7.4375e-05
97,1346.45,0.90815,1.21954,1.37587,0.81853,0.88186,0.89763,0.62471,1.12814,1.8592,1.60978,6.2e-05,6.2e-05,6.2e-05
98,1359.1,0.90162,1.17287,1.39345,0.83176,0.87029,0.8948,0.63377,1.11651,1.86442,1.59042,4.9625e-05,4.9625e-05,4.9625e-05
99,1371.92,0.89193,1.16995,1.36589,0.84257,0.84966,0.89325,0.62854,1.1206,1.82286,1.59934,3.725e-05,3.725e-05,3.725e-05
100,1384.26,0.90848,1.18533,1.39082,0.83069,0.85227,0.89463,0.62182,1.12131,1.81104,1.60174,2.4875e-05,2.4875e-05,2.4875e-05
