epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,559.762,1.08191,1.80175,1.08591,0.84601,0.837,0.88509,0.6161,1.11843,1.69423,1.08991,0.00068075,0.00068075,0.00068075
48,571.71,1.06809,1.83238,1.07446,0.8199,0.83117,0.83435,0.58777,1.13342,1.75921,1.09167,0.000668375,0.000668375,0.000668375
49,583.476,1.06171,1.79755,1.07455,0.86742,0.83554,0.86319,0.61894,1.09537,1.67805,1.07666,0.000656,0.000656,0.000656
50,595.674,1.08253,1.7338,1.07613,0.84824,0.78624,0.85656,0.58045,1.18205,1.83354,1.12692,0.000643625,0.000643625,0.000643625
51,607.43,1.07056,1.74789,1.06746,0.87922,0.84131,0.89664,0.62212,1.14496,1.65888,1.09967,0.00063125,0.00063125,0.00063125
52,619.299,1.06623,1.72261,1.06774,0.82269,0.86335,0.8827,0.60801,1.15015,1.77766,1.10857,0.000618875,0.000618875,0.000618875
53,631.564,1.04857,1.72705,1.06302,0.8479,0.84621,0.88461,0.61843,1.11166,1.71842,1.07695,0.0006065,0.0006065,0.0006065
54,643.171,1.05869,1.70213,1.07863,0.81118,0.85317,0.87556,0.61371,1.11765,1.67122,1.08045,0.000594125,0.000594125,0.000594125
55,654.827,1.05679,1.72854,1.08103,0.83826,0.86897,0.88244,0.62786,1.05711,1.56837,1.05956,0.00058175,0.00058175,0.00058175
56,666.761,1.02623,1.64198,1.06084,0.79308,0.82397,0.83131,0.59082,1.07808,1.76957,1.06288,0.000569375,0.000569375,0.000569375
57,678.486,1.03643,1.68717,1.05867,0.73375,0.81579,0.81573,0.5693,1.08871,2.10508,1.06975,0.000557,0.000557,0.000557
58,690.043,1.04412,1.6164,1.0669,0.83089,0.85253,0.88896,0.61956,1.12648,1.76029,1.10035,0.000544625,0.000544625,0.000544625
59,702.178,1.05544,1.71231,1.07327,0.84987,0.8364,0.89704,0.6274,1.08221,1.64171,1.06576,0.00053225,0.00053225,0.00053225
60,713.933,1.05726,1.61481,1.06796,0.83251,0.86595,0.87048,0.60777,1.11924,1.82151,1.09461,0.000519875,0.000519875,0.000519875
61,725.825,1.05854,1.61726,1.07784,0.83802,0.81346,0.86714,0.61493,1.07589,1.74397,1.06831,0.0005075,0.0005075,0.0005075
62,737.423,1.05674,1.63632,1.07339,0.83173,0.85177,0.88483,0.61953,1.11235,1.72253,1.08329,0.000495125,0.000495125,0.000495125
63,749.472,1.02556,1.60768,1.047,0.82546,0.79398,0.85612,0.59232,1.10555,1.84784,1.08814,0.00048275,0.00048275,0.00048275
64,761.839,1.07103,1.61935,1.08307,0.82048,0.83105,0.87528,0.6014,1.1695,1.71131,1.1214,0.000470375,0.000470375,0.000470375
65,773.371,1.0158,1.51652,1.05734,0.81602,0.83977,0.87301,0.60274,1.13354,1.76849,1.10033,0.000458,0.000458,0.000458
66,785.139,1.05514,1.52133,1.06665,0.8272,0.82719,0.86618,0.61332,1.09404,1.72335,1.07531,0.000445625,0.000445625,0.000445625
67,796.724,1.02998,1.52354,1.05683,0.82887,0.87936,0.88526,0.62917,1.09066,1.66556,1.06577,0.00043325,0.00043325,0.00043325
68,808.69,1.05218,1.56355,1.07298,0.85092,0.8182,0.87304,0.62027,1.12133,1.70975,1.08064,0.000420875,0.000420875,0.000420875
69,821.061,1.02553,1.56648,1.04769,0.80284,0.81781,0.85395,0.60046,1.12372,1.76824,1.09475,0.0004085,0.0004085,0.0004085
70,832.989,1.01503,1.49268,1.04906,0.84727,0.81053,0.83938,0.60089,1.08931,1.64095,1.07614,0.000396125,0.000396125,0.000396125
71,845.233,1.03917,1.5442,1.0585,0.79087,0.84993,0.84835,0.61097,1.09085,1.64643,1.07262,0.00038375,0.00038375,0.00038375
72,856.808,0.99622,1.5374,1.04551,0.86684,0.82522,0.89859,0.64085,1.08979,1.60764,1.06993,0.000371375,0.000371375,0.000371375
73,868.731,1.00838,1.47742,1.05204,0.81985,0.86522,0.89155,0.62645,1.09584,1.62629,1.07104,0.000359,0.000359,0.000359
74,880.597,1.0123,1.47624,1.04779,0.80358,0.84053,0.85006,0.604,1.08016,1.8097,1.06646,0.000346625,0.000346625,0.000346625
75,892.468,1.00496,1.46359,1.04756,0.86713,0.80211,0.8833,0.62961,1.09296,1.72341,1.07921,0.00033425,0.00033425,0.00033425
76,904.209,0.99274,1.4443,1.06304,0.78231,0.90341,0.86164,0.6086,1.10372,1.80664,1.07719,0.000321875,0.000321875,0.000321875
77,915.58,0.99359,1.44183,1.04448,0.86039,0.78763,0.86809,0.62106,1.08453,1.71097,1.06384,0.0003095,0.0003095,0.0003095
78,927.574,0.97047,1.42429,1.03209,0.82906,0.83072,0.88009,0.62802,1.06716,1.68022,1.05758,0.000297125,0.000297125,0.000297125
79,939.538,0.97468,1.3988,1.03526,0.84006,0.85224,0.89373,0.64259,1.11192,1.72788,1.07909,0.00028475,0.00028475,0.00028475
80,951.396,0.99073,1.39773,1.04867,0.84959,0.89685,0.89098,0.64298,1.0919,1.61198,1.06882,0.000272375,0.000272375,0.000272375
81,963.146,0.98166,1.37721,1.03995,0.79767,0.80564,0.85869,0.61669,1.08792,1.81561,1.07463,0.00026,0.00026,0.00026
82,975.086,0.98617,1.38711,1.04036,0.84277,0.78949,0.86483,0.61426,1.11426,1.70375,1.08819,0.000247625,0.000247625,0.000247625
83,986.9,0.98092,1.38912,1.03194,0.83826,0.80307,0.87113,0.61366,1.09278,1.7397,1.07493,0.00023525,0.00023525,0.00023525
84,998.736,0.99222,1.3953,1.05093,0.85952,0.80278,0.87588,0.62145,1.1008,1.65771,1.0748,0.000222875,0.000222875,0.000222875
85,1010.74,0.97163,1.36774,1.03922,0.82682,0.79005,0.85264,0.5965,1.10637,1.77272,1.08575,0.0002105,0.0002105,0.0002105
86,1023.13,0.96206,1.2948,1.03518,0.79193,0.8431,0.87307,0.62146,1.10617,1.76997,1.08247,0.000198125,0.000198125,0.000198125
87,1034.73,0.9659,1.33717,1.03697,0.83047,0.84945,0.88874,0.63518,1.08316,1.63689,1.06456,0.00018575,0.00018575,0.00018575
88,1046.53,0.96496,1.34791,1.03752,0.80827,0.85635,0.87472,0.62108,1.1028,1.63395,1.07984,0.000173375,0.000173375,0.000173375
89,1058.41,1.01139,1.39028,1.05061,0.80508,0.85476,0.85721,0.60459,1.14666,1.74764,1.10373,0.000161,0.000161,0.000161
90,1069.96,0.96856,1.31459,1.03855,0.78409,0.8415,0.8572,0.60968,1.12808,1.84845,1.0915,0.000148625,0.000148625,0.000148625
91,1088.58,0.9096,1.12142,1.03747,0.81257,0.85551,0.87378,0.62792,1.10215,1.6601,1.07084,0.00013625,0.00013625,0.00013625
92,1099.36,0.92359,1.08018,1.04262,0.80594,0.85664,0.8701,0.62079,1.11767,1.67505,1.08568,0.000123875,0.000123875,0.000123875
93,1109.92,0.90681,1.06404,1.03632,0.80914,0.86899,0.87435,0.61923,1.12289,1.69259,1.09197,0.0001115,0.0001115,0.0001115
94,1120.49,0.9243,1.09848,1.03849,0.81143,0.85111,0.87495,0.61647,1.13279,1.66004,1.0923,9.9125e-05,9.9125e-05,9.9125e-05
95,1131.38,0.8976,1.04269,1.02625,0.88213,0.79825,0.86704,0.619,1.11998,1.69919,1.09507,8.675e-05,8.675e-05,8.675e-05
96,1141.77,0.89603,1.06406,1.02696,0.87946,0.7843,0.86087,0.6202,1.11136,1.75501,1.08798,7.4375e-05,7.4375e-05,7.4375e-05
97,1152.38,0.9067,1.05766,1.02215,0.81768,0.85025,0.86005,0.61785,1.11428,1.75809,1.08398,6.2e-05,6.2e-05,6.2e-05
98,1162.96,0.89277,1.03611,1.01798,0.84029,0.84001,0.86926,0.62614,1.10779,1.75049,1.07979,4.9625e-05,4.9625e-05,4.9625e-05
99,1173.74,0.88255,1.03094,1.01445,0.83952,0.83914,0.87225,0.62591,1.1119,1.75477,1.08396,3.725e-05,3.725e-05,3.725e-05
100,1184.53,0.88725,1.01136,1.0168,0.84094,0.84465,0.86784,0.6252,1.10852,1.7338,1.0833,2.4875e-05,2.4875e-05,2.4875e-05
