epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,414.85,1.25632,1.82038,0.00741,0.77624,0.85021,0.8488,0.57412,1.23827,1.47067,0.01195,0.000891125,0.000891125,0.000891125
31,429.404,1.24257,1.81391,0.00733,0.84774,0.80042,0.85887,0.58466,1.21217,1.45572,0.01141,0.00087875,0.00087875,0.00087875
32,442.877,1.20016,1.62679,0.00705,0.85105,0.75868,0.87361,0.60607,1.10719,1.47745,0.01031,0.000866375,0.000866375,0.000866375
33,456.731,1.20314,1.65424,0.00717,0.76258,0.8442,0.84411,0.57347,1.16261,1.61745,0.01083,0.000854,0.000854,0.000854
34,470.157,1.20989,1.74361,0.0072,0.74932,0.80673,0.81444,0.56923,1.05841,1.54091,0.00981,0.000841625,0.000841625,0.000841625
35,483.592,1.18898,1.66504,0.0072,0.76031,0.74795,0.806,0.54592,1.2309,1.65296,0.01169,0.00082925,0.00082925,0.00082925
36,497.404,1.17715,1.79414,0.00696,0.83688,0.77833,0.84593,0.5655,1.23023,1.46294,0.01169,0.000816875,0.000816875,0.000816875
37,510.77,1.14051,1.60296,0.00659,0.79527,0.91916,0.90545,0.62623,1.11483,1.37333,0.01038,0.0008045,0.0008045,0.0008045
38,524.595,1.16282,1.51659,0.00674,0.82467,0.8167,0.86043,0.59628,1.10529,1.41854,0.01034,0.000792125,0.000792125,0.000792125
39,538.815,1.17229,1.62515,0.00677,0.7636,0.81094,0.82065,0.57697,1.13832,1.73586,0.01073,0.00077975,0.00077975,0.00077975
40,552.67,1.13725,1.49527,0.00649,0.81626,0.77903,0.86183,0.60172,1.14144,1.45821,0.01078,0.000767375,0.000767375,0.000767375
41,566.02,1.14771,1.55951,0.00668,0.80413,0.81858,0.86863,0.55033,1.3472,1.64502,0.01287,0.000755,0.000755,0.000755
42,579.652,1.13988,1.50807,0.0066,0.77042,0.8207,0.86215,0.57921,1.21841,1.6387,0.01159,0.000742625,0.000742625,0.000742625
43,592.721,1.16129,1.56297,0.00679,0.84952,0.76832,0.8474,0.58854,1.10147,1.59675,0.01028,0.00073025,0.00073025,0.00073025
44,606.223,1.14337,1.55422,0.00659,0.76144,0.82867,0.84117,0.5851,1.16825,1.47011,0.01107,0.000717875,0.000717875,0.000717875
45,619.415,1.13335,1.4545,0.00639,0.81655,0.77217,0.84186,0.57829,1.17222,1.63281,0.01101,0.0007055,0.0007055,0.0007055
46,632.793,1.15844,1.48532,0.00671,0.81305,0.82097,0.86559,0.58659,1.21554,1.57396,0.01152,0.000693125,0.000693125,0.000693125
47,646.579,1.14125,1.4971,0.0067,0.76442,0.81962,0.85026,0.59455,1.0853,1.52512,0.01007,0.00068075,0.00068075,0.00068075
48,660.479,1.14103,1.51817,0.00645,0.81692,0.85473,0.90115,0.63183,1.18978,1.42952,0.01133,0.000668375,0.000668375,0.000668375
49,673.611,1.1321,1.39269,0.00657,0.86475,0.79556,0.87376,0.61528,1.12061,1.51294,0.0105,0.000656,0.000656,0.000656
50,687.61,1.15006,1.4179,0.00666,0.87716,0.83348,0.90731,0.6243,1.16318,1.45334,0.01089,0.000643625,0.000643625,0.000643625
51,701.515,1.1344,1.46634,0.00645,0.8005,0.8116,0.85328,0.56903,1.29412,1.61407,0.01204,0.00063125,0.00063125,0.00063125
52,714.623,1.13911,1.46156,0.00655,0.82432,0.80674,0.85573,0.56165,1.28435,1.5755,0.01215,0.000618875,0.000618875,0.000618875
53,727.898,1.10583,1.44032,0.0064,0.8723,0.85081,0.89769,0.6133,1.22923,1.52187,0.01181,0.0006065,0.0006065,0.0006065
54,741.929,1.1063,1.32901,0.00664,0.91979,0.77502,0.88944,0.62145,1.12996,1.42736,0.01067,0.000594125,0.000594125,0.000594125
55,756.104,1.12831,1.59497,0.00681,0.89612,0.77674,0.84731,0.58619,1.19352,1.6299,0.01129,0.00058175,0.00058175,0.00058175
56,770.192,1.10302,1.41987,0.00649,0.82374,0.81371,0.85007,0.58634,1.121,1.49138,0.01049,0.000569375,0.000569375,0.000569375
57,783.88,1.09829,1.41053,0.00639,0.78477,0.8625,0.85956,0.61012,1.11693,1.53693,0.01041,0.000557,0.000557,0.000557
58,797.779,1.09651,1.2698,0.00646,0.84709,0.81944,0.88835,0.61038,1.20748,1.69924,0.01122,0.000544625,0.000544625,0.000544625
59,811.877,1.13036,1.37689,0.00659,0.81726,0.81397,0.85687,0.59629,1.13554,1.58525,0.01054,0.00053225,0.00053225,0.00053225
60,826.095,1.12117,1.27193,0.0066,0.75459,0.84376,0.82136,0.57861,1.12254,1.72292,0.01048,0.000519875,0.000519875,0.000519875
61,840.578,1.11665,1.39528,0.0066,0.76698,0.86589,0.84371,0.58944,1.13043,1.65811,0.01064,0.0005075,0.0005075,0.0005075
62,854.002,1.08826,1.35549,0.0064,0.81398,0.80509,0.84208,0.60289,1.05467,1.54378,0.00983,0.000495125,0.000495125,0.000495125
63,869.005,1.07675,1.32236,0.00604,0.87798,0.81563,0.87511,0.58126,1.28479,1.64282,0.01216,0.00048275,0.00048275,0.00048275
64,883.874,1.11987,1.33844,0.00647,0.86655,0.82456,0.87358,0.59573,1.21729,1.50308,0.01148,0.000470375,0.000470375,0.000470375
65,899.866,1.0556,1.2091,0.00618,0.8496,0.82127,0.8769,0.6139,1.10635,1.57661,0.01036,0.000458,0.000458,0.000458
66,916.19,1.09521,1.27179,0.0064,0.89576,0.85723,0.89705,0.64875,1.06718,1.46932,0.00995,0.000445625,0.000445625,0.000445625
67,932.524,1.08054,1.27933,0.00616,0.87081,0.84871,0.88523,0.63242,1.075,1.48024,0.01004,0.00043325,0.00043325,0.00043325
68,948.225,1.10641,1.30313,0.0065,0.77746,0.89495,0.86127,0.61408,1.10968,1.60399,0.01047,0.000420875,0.000420875,0.000420875
69,963.282,1.06142,1.29558,0.00592,0.89353,0.81693,0.8734,0.59393,1.17614,1.6588,0.01113,0.0004085,0.0004085,0.0004085
70,977.359,1.05091,1.20764,0.00601,0.84633,0.83093,0.87188,0.61404,1.10199,1.59869,0.01031,0.000396125,0.000396125,0.000396125
71,991.84,1.07242,1.22466,0.00613,0.83536,0.77675,0.82776,0.55635,1.22872,1.84005,0.01159,0.00038375,0.00038375,0.00038375
72,1005.55,1.05731,1.26396,0.00606,0.80648,0.85508,0.87287,0.61548,1.10172,1.65456,0.01036,0.000371375,0.000371375,0.000371375
73,1019.43,1.05693,1.16675,0.00635,0.86006,0.8228,0.84818,0.58394,1.14957,1.53886,0.01077,0.000359,0.000359,0.000359
74,1033.5,1.06162,1.18424,0.00612,0.9058,0.78449,0.88013,0.61054,1.18705,1.6295,0.01115,0.000346625,0.000346625,0.000346625
75,1047.04,1.0557,1.22503,0.00615,0.79162,0.85935,0.84632,0.5974,1.14059,1.7167,0.01082,0.00033425,0.00033425,0.00033425
76,1060.7,1.03781,1.1635,0.00615,0.85117,0.84486,0.86659,0.60567,1.14707,1.78631,0.01077,0.000321875,0.000321875,0.000321875
77,1074.15,1.0452,1.16385,0.00594,0.84644,0.86089,0.8729,0.61577,1.11552,1.76497,0.01048,0.0003095,0.0003095,0.0003095
78,1087.49,1.01904,1.13229,0.00572,0.88825,0.84555,0.90007,0.63958,1.11626,1.49353,0.01047,0.000297125,0.000297125,0.000297125
79,1101.28,1.02137,1.17183,0.00586,0.82943,0.82172,0.86879,0.61081,1.12863,1.67408,0.01066,0.00028475,0.00028475,0.00028475
80,1115.1,1.03266,1.17443,0.00615,0.82937,0.82721,0.87233,0.61469,1.11509,1.55459,0.01044,0.000272375,0.000272375,0.000272375
81,1128.55,1.02042,1.09849,0.00576,0.86431,0.79525,0.86652,0.61052,1.13569,1.5954,0.01071,0.00026,0.00026,0.00026
82,1142.36,1.03045,1.20448,0.00598,0.83495,0.79812,0.85616,0.60909,1.12962,1.56755,0.01066,0.000247625,0.000247625,0.000247625
83,1156.36,1.02854,1.12211,0.00585,0.86902,0.79985,0.88227,0.61535,1.14131,1.67945,0.01076,0.00023525,0.00023525,0.00023525
84,1169.67,1.05335,1.18048,0.00611,0.83933,0.82168,0.8853,0.61925,1.13552,1.65576,0.01065,0.000222875,0.000222875,0.000222875
85,1182.82,1.02809,1.11075,0.0059,0.84359,0.82869,0.87439,0.61399,1.12289,1.61873,0.01055,0.0002105,0.0002105,0.0002105
86,1196.68,1.00874,1.05896,0.00581,0.82577,0.83746,0.85988,0.60749,1.13515,1.74896,0.01069,0.000198125,0.000198125,0.000198125
